#F diff_pat.dat
#S 1 diff_pat run
#C results of diff_pat run
#N 7
#L  Th-ThB{in} [deg]  Th-ThB{out} [deg]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
 0.87437186E-03 -0.87436720E-03   1.5946784      0.16277881      0.17531677E-01  0.25574430E-02  0.12253117    
 0.89447236E-03 -0.89446749E-03   6.2240403       5.6996951      0.20345036E-01  0.26581301E-01  0.62126746E-01
 0.91457286E-03 -0.91456777E-03   5.4854532       4.6059151      0.23380427E-01  0.68059574E-01  0.13531096E-01
 0.93467337E-03 -0.93466805E-03   4.8254541       2.4014556      0.23276152E-01  0.86042823E-01  0.14561911E-01
 0.95477387E-03 -0.95476832E-03   4.1680874       1.3497123      0.19648297E-01  0.63572204E-01  0.60196195E-01
 0.97487437E-03 -0.97486858E-03   3.4398167      0.61271871      0.15271071E-01  0.22617202E-01  0.10775546    
 0.99497487E-03 -0.99496885E-03   1.6949856       6.2100132      0.13429200E-01  0.16387288E-02  0.11445127    
 0.10150754E-02 -0.10150691E-02   5.9258599       5.5084861      0.14934895E-01  0.18210870E-01  0.74540030E-01
 0.10351759E-02 -0.10351694E-02   5.1826493       4.6618823      0.17532535E-01  0.53040301E-01  0.23410868E-01
 0.10552764E-02 -0.10552696E-02   4.5272825       2.6452365      0.18138022E-01  0.70198816E-01  0.51715452E-02
 0.10753769E-02 -0.10753698E-02   3.8765522       1.1212084      0.15727846E-01  0.52775495E-01  0.33027642E-01
 0.10954774E-02 -0.10954701E-02   3.1607021      0.34384124      0.12167553E-01  0.18581367E-01  0.78270617E-01
 0.11155779E-02 -0.11155703E-02   1.3585972       5.9407191      0.10298420E-01  0.11058086E-02  0.97555532E-01
 0.11356784E-02 -0.11356705E-02   5.5937754       5.2563900      0.11208205E-01  0.15710125E-01  0.72976216E-01
 0.11557789E-02 -0.11557708E-02   4.8690371       4.4838687      0.13306596E-01  0.45156413E-01  0.27777749E-01
 0.11758794E-02 -0.11758710E-02   4.2208615       2.8502068      0.13998572E-01  0.58257789E-01  0.35020896E-02
 0.11959799E-02 -0.11959712E-02   3.5740290      0.86229345      0.12227662E-01  0.41783499E-01  0.20603917E-01
 0.12160804E-02 -0.12160714E-02   2.8526920      0.54629765E-01  0.93991509E-02  0.13000941E-01  0.59899601E-01
 0.12361809E-02 -0.12361716E-02  0.59336663       5.6524516      0.78714953E-02  0.85420710E-03  0.82003657E-01
 0.12562814E-02 -0.12562718E-02   5.2460203       4.9771802      0.86051333E-02  0.16032022E-01  0.65467693E-01
 0.12763819E-02 -0.12763720E-02   4.5502612       4.2329060      0.10307804E-01  0.40858651E-01  0.26704617E-01
 0.12964824E-02 -0.12964722E-02   3.9098241       2.7688546      0.10837951E-01  0.48633612E-01  0.29227646E-02
 0.13165829E-02 -0.13165724E-02   3.2640250      0.56143810      0.93664388E-02  0.31468302E-01  0.15431806E-01
 0.13366834E-02 -0.13366725E-02   2.5153655       6.0326852      0.71178621E-02  0.76063457E-02  0.49466569E-01
 0.13567839E-02 -0.13567727E-02   6.0040705       5.3521109      0.60290439E-02  0.14137325E-02  0.69842045E-01
 0.13768844E-02 -0.13768729E-02   4.8985186       4.6827967      0.67722819E-02  0.17816444E-01  0.56183393E-01
 0.13969849E-02 -0.13969730E-02   4.2300771       3.9473842      0.81563473E-02  0.37999958E-01  0.22499787E-01
 0.14170854E-02 -0.14170732E-02   3.5961033       2.4427375      0.84346886E-02  0.40070354E-01  0.21246898E-02
 0.14371859E-02 -0.14371734E-02   2.9472124      0.22248402      0.71005910E-02  0.22117937E-01  0.13904615E-01
 0.14572864E-02 -0.14572735E-02   2.1224617       5.7166140      0.53265835E-02  0.33811730E-02  0.43886680E-01
 0.14773869E-02 -0.14773736E-02   5.3925334       5.0440215      0.46735270E-02  0.30989021E-02  0.60436777E-01
 0.14974874E-02 -0.14974738E-02   4.5579896       4.3786636      0.54759442E-02  0.20195271E-01  0.46670502E-01
 0.15175879E-02 -0.15175739E-02   3.9103261       3.6384814      0.65707339E-02  0.35257537E-01  0.16984735E-01
 0.15376884E-02 -0.15376740E-02   3.2803902       1.8621086      0.65764562E-02  0.31885769E-01  0.13884441E-02
 0.15577889E-02 -0.15577742E-02   2.6214156       6.1465845      0.53264902E-02  0.14009330E-01  0.14459932E-01
 0.15778894E-02 -0.15778743E-02   1.5274665       5.3945306      0.39706700E-02  0.87323939E-03  0.41013598E-01
 0.15979899E-02 -0.15979744E-02   4.9438100       4.7310849      0.37102242E-02  0.58647220E-02  0.52659451E-01
